country_code,country_name,indicator_id,indicator_name,index_id,index_name,value,year
#country+code,#country+name,#indicator+id,#indicator+name,#index+id,#index+name,#indicator+value+num,#date+year
AUS,Australia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,21.738,2004
AUS,Australia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,21.906,2005
AUS,Australia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,22.074,2006
AUS,Australia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,22.242,2007
AUS,Australia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,22.410,2008
AUS,Australia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,22.578,2009
AUS,Australia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,22.746,2010
AUS,Australia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,22.914,2011
AUS,Australia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,23.082,2012
AUS,Australia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,23.250,2013
AUS,Australia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,23.417,2014
AUS,Australia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,23.585,2015
AUS,Australia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,23.201,2016
AUS,Australia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,22.398,2017
AUS,Australia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,21.003,2018
AUS,Australia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,22.010,2019
AUS,Australia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,21.736,2020
AUS,Australia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,21.981,2021
AUS,Australia,eys_f,"Expected Years of Schooling, female (years)",GDI,Gender Development Index,21.981,2022
