country_code,country_name,indicator_id,indicator_name,index_id,index_name,value,year
#country+code,#country+name,#indicator+id,#indicator+name,#index+id,#index+name,#indicator+value+num,#date+year
ESP,Spain,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,35852.332,2014
ESP,Spain,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,37385.841,2015
ESP,Spain,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,38592.801,2016
ESP,Spain,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,39565.057,2017
ESP,Spain,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,40334.818,2018
ESP,Spain,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,40854.139,2019
ESP,Spain,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,36075.605,2020
ESP,Spain,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,38132.739,2021
ESP,Spain,gnipc,Gross National Income Per Capita (2017 PPP$),HDI,Human Development Index,40043.338,2022
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.736,1990
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.743,1991
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.753,1992
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.762,1993
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.772,1994
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.781,1995
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.788,1996
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.792,1997
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.797,1998
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.801,1999
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.810,2000
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.815,2001
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.822,2002
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.824,2003
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.832,2004
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.837,2005
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.843,2006
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.845,2007
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.847,2008
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.850,2009
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.858,2010
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.863,2011
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.865,2012
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.870,2013
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.874,2014
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.879,2015
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.886,2016
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.889,2017
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.892,2018
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.897,2019
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.889,2020
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.897,2021
ESP,Spain,hdi_f,HDI female,GDI,Gender Development Index,0.902,2022
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.778,1990
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.785,1991
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.790,1992
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.797,1993
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.805,1994
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.810,1995
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.815,1996
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.823,1997
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.826,1998
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.830,1999
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.838,2000
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.845,2001
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.847,2002
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.850,2003
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.855,2004
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.859,2005
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.863,2006
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.865,2007
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.866,2008
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.867,2009
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.875,2010
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.880,2011
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.882,2012
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.887,2013
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.892,2014
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.896,2015
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.899,2016
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.901,2017
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.904,2018
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.908,2019
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.897,2020
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.905,2021
ESP,Spain,hdi_m,HDI male,GDI,Gender Development Index,0.913,2022
ESP,Spain,hdi_rank,HDI Rank,HDI,Human Development Index,27,2022
ESP,Spain,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,19.141,2014
ESP,Spain,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,19.326,2015
ESP,Spain,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,18.715,2016
ESP,Spain,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,17.079,2017
ESP,Spain,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,16.870,2018
ESP,Spain,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,16.467,2019
ESP,Spain,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,15.732,2020
ESP,Spain,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,16.091,2021
ESP,Spain,ineq_edu,Inequality in eduation,IHDI,Inequality-adjusted Human Development Index,14.963,2022
ESP,Spain,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,18.889,2010
ESP,Spain,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,20.896,2011
ESP,Spain,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,20.896,2012
ESP,Spain,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,20.896,2013
ESP,Spain,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,22.672,2014
ESP,Spain,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,22.672,2015
ESP,Spain,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,22.672,2016
ESP,Spain,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,22.189,2017
ESP,Spain,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,20.298,2018
ESP,Spain,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,20.333,2019
ESP,Spain,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,20.060,2020
ESP,Spain,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,21.103,2021
ESP,Spain,ineq_inc,Inequality in income,IHDI,Inequality-adjusted Human Development Index,19.182,2022
ESP,Spain,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.429,2010
ESP,Spain,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.357,2011
ESP,Spain,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.253,2012
ESP,Spain,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.039,2013
ESP,Spain,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,3.122,2014
ESP,Spain,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,2.967,2015
ESP,Spain,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,2.991,2016
ESP,Spain,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,2.986,2017
ESP,Spain,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,2.962,2018
ESP,Spain,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,2.939,2019
ESP,Spain,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,2.867,2020
ESP,Spain,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,2.883,2021
ESP,Spain,ineq_le,Inequality in life expectancy,IHDI,Inequality-adjusted Human Development Index,2.644,2022
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,77.002,1990
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,77.13,1991
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,77.59,1992
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,77.73,1993
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,78.117,1994
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,78.203,1995
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,78.342,1996
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,78.853,1997
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,78.943,1998
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,78.948,1999
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,79.417,2000
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,79.744,2001
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,79.824,2002
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,79.755,2003
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,80.336,2004
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,80.328,2005
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,80.972,2006
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,80.98,2007
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.29,2008
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,81.641,2009
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,82.021,2010
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,82.197,2011
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,82.211,2012
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,82.72,2013
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,82.858,2014
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,82.646,2015
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,83.041,2016
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,83.029,2017
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,83.144,2018
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,83.532,2019
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,82.289,2020
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,83.01,2021
ESP,Spain,le,Life Expectancy at Birth (years),HDI,Human Development Index,83.912,2022
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,80.557,1990
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,80.751,1991
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,81.264,1992
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,81.339,1993
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,81.721,1994
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,81.846,1995
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.002,1996
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.353,1997
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.423,1998
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.433,1999
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,82.842,2000
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,83.166,2001
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,83.233,2002
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,83.07,2003
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,83.657,2004
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,83.616,2005
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,84.211,2006
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,84.169,2007
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,84.341,2008
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,84.642,2009
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,84.983,2010
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.083,2011
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.05,2012
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.48,2013
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.578,2014
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.357,2015
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.769,2016
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.666,2017
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.798,2018
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,86.165,2019
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.014,2020
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,85.773,2021
ESP,Spain,le_f,"Life Expectancy at Birth, female (years)",GDI,Gender Development Index,86.549,2022
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,73.43,1990
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,73.506,1991
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,73.912,1992
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,74.113,1993
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,74.497,1994
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,74.558,1995
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,74.687,1996
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,75.329,1997
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,75.447,1998
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,75.46,1999
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,75.965,2000
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,76.29,2001
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,76.392,2002
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,76.424,2003
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,76.982,2004
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,77.024,2005
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,77.691,2006
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,77.76,2007
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,78.189,2008
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,78.582,2009
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,78.991,2010
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.24,2011
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.311,2012
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.875,2013
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,80.05,2014
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.873,2015
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,80.239,2016
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,80.318,2017
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,80.418,2018
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,80.817,2019
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.554,2020
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,80.209,2021
ESP,Spain,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,81.2,2022
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,32.63,1990
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,32.86,1991
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,34.59,1992
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,35.12,1993
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,36.34,1994
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,36.8,1995
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,37.32,1996
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,38.08,1997
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,38.42,1998
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,39.12,1999
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,40.7,2000
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,39.56,2001
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,42.12,2002
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,43.62,2003
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,45.01,2004
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,46.49,2005
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,47.91,2006
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,48.96,2007
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,50.35,2008
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,51.45,2009
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,52.16,2010
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,52.82,2011
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,53.44,2012
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,53.39,2013
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,53.11,2014
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,53.12,2015
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,53.04,2016
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,52.63,2017
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,52.42,2018
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,52.69,2019
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,51.62,2020
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,53.1,2021
ESP,Spain,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,53.19,2022
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,66.06,1990
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,68.03,1991
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,66.15,1992
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,65.62,1993
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,65.09,1994
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,64.2,1995
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,64.26,1996
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,64.4,1997
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,64.62,1998
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,64.93,1999
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,65.58,2000
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,65.34,2001
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,66.03,2002
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,66.79,2003
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,67.19,2004
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,68.11,2005
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,68.36,2006
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,68.53,2007
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,68.69,2008
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,67.82,2009
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,67.34,2010
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,66.82,2011
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,66.32,2012
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,65.62,2013
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,65.04,2014
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,64.82,2015
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,64.27,2016
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,63.89,2017
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,63.72,2018
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,63.43,2019
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,62.08,2020
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,62.7,2021
ESP,Spain,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,62.86,2022
ESP,Spain,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,15.385,2014
ESP,Spain,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,15.411,2015
ESP,Spain,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,15.213,2016
ESP,Spain,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,14.397,2017
ESP,Spain,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,13.682,2018
ESP,Spain,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,13.606,2019
ESP,Spain,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,13.199,2020
ESP,Spain,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,13.717,2021
ESP,Spain,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,12.623,2022
ESP,Spain,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,17.158,1990
ESP,Spain,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,16.898,1991
ESP,Spain,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,17.494,1992
ESP,Spain,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,15.031,1993
ESP,Spain,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,15.629,1994
